Project,project_id,issue_iid,issue_id,title,state,author,assignees,labels,milestone,created_at,updated_at,due_date,weight,confidential,web_url,full_text
"atlas-datascience/lion/cicd/containers/opa","73962713","1","172638235","Opa Container Pipeline","closed","rprice314","rprice314","","","2025-08-29T18:17:04.431Z","2025-09-05T18:25:37.534Z","","2","false","https://gitlab.com/atlas-datascience/lion/cicd/containers/opa/-/issues/1","ISSUE TITLE: Opa Container Pipeline STATE: closed AUTHOR: rprice314 CREATED: 2025-08-29T18:17:04.431Z LABELS:  ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to create a gitlab ci pipeline that creates a docker image for opa utilities so that we can leverage it in a build pipeline  Acceptance Criteria:  Opa docker image is available for usage in CI builds COMMENTS: None"
"atlas-datascience/lion/cicd/catalog/utility","69912988","3","172885819","Implement linting in OPA pipeline","closed","rprice314","rprice314","aspect::catalog","","2025-09-02T17:40:21.918Z","2025-09-19T18:33:31.837Z","","1","false","https://gitlab.com/atlas-datascience/lion/cicd/catalog/utility/-/issues/3","ISSUE TITLE: Implement linting in OPA pipeline STATE: closed AUTHOR: rprice314 CREATED: 2025-09-02T17:40:21.918Z LABELS: aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to implement a linting process in the opa gitlab pipeline so that all rego files follow the same format.  Acceptance Criteria  Gitlab pipeline contains a linting stage that runs when a gitlab pipeline is triggered Linting process properly reports linting errors that are found in rego files COMMENTS: None"
"atlas-datascience/lion/cicd/catalog/utility","69912988","4","172886084","Implement build process in OPA pipeline","closed","rprice314","rprice314","aspect::catalog","","2025-09-02T17:46:46.618Z","2025-09-19T18:32:17.040Z","","2","false","https://gitlab.com/atlas-datascience/lion/cicd/catalog/utility/-/issues/4","ISSUE TITLE: Implement build process in OPA pipeline STATE: closed AUTHOR: rprice314 CREATED: 2025-09-02T17:46:46.618Z LABELS: aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to implement a build process in the opa gitlab pipeline so that rego files are compiled into web assemblies  Acceptance Criteria  Gitlab pipeline contains a build stage that runs when a gitlab pipeline is triggered Build process properly compiles rego policies into web assembly modules COMMENTS: None"
"atlas-datascience/lion/cicd/catalog/utility","69912988","5","172886183","Implement test process in OPA pipeline","closed","rprice314","rprice314","aspect::catalog","","2025-09-02T17:48:51.179Z","2025-09-19T18:31:16.001Z","","1","false","https://gitlab.com/atlas-datascience/lion/cicd/catalog/utility/-/issues/5","ISSUE TITLE: Implement test process in OPA pipeline STATE: closed AUTHOR: rprice314 CREATED: 2025-09-02T17:48:51.179Z LABELS: aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to implement a test process in the opa gitlab pipeline so that rego files are tested after being added to the rego gitlab repo.  Acceptance Criteria  Gitlab pipeline contains a test stage that runs when a gitlab pipeline is triggered Test process properly reports test successes and failures Pipeline does not run later stages if tests fail COMMENTS: None"
"atlas-datascience/lion/cicd/catalog/utility","69912988","6","172886284","Implement deploy process in OPA pipeline","closed","rprice314","rprice314","aspect::catalog","","2025-09-02T17:52:07.436Z","2025-09-19T18:33:20.881Z","","1","false","https://gitlab.com/atlas-datascience/lion/cicd/catalog/utility/-/issues/6","ISSUE TITLE: Implement deploy process in OPA pipeline STATE: closed AUTHOR: rprice314 CREATED: 2025-09-02T17:52:07.436Z LABELS: aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to implement a deploy process in the opa gitlab pipeline so that web assembly modules are bundled and deployed when rego policies are created/updated.  Acceptance Criteria  Gitlab pipeline contains a deploy stage that runs when a gitlab pipeline is triggered Deploy process has web asembly module bundles available as an artifact COMMENTS: None"
"atlas-datascience/lion/cicd/catalog/utility","69912988","7","173006597","Implement validation process in OPA pipeline","closed","rprice314","rprice314","aspect::catalog","","2025-09-04T15:03:39.653Z","2025-09-19T18:32:26.076Z","","1","false","https://gitlab.com/atlas-datascience/lion/cicd/catalog/utility/-/issues/7","ISSUE TITLE: Implement validation process in OPA pipeline STATE: closed AUTHOR: rprice314 CREATED: 2025-09-04T15:03:39.653Z LABELS: aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to implement a validation process in the OPA gitlab ci pipeline to ensure that web assembly modules built in the gitlab ci pipeline are valid and usable in lambda functions  Acceptance Criteria  Gitlab ci piepline has a validation stage that uses the custom opa docker image Gitlab ci pipeline has a validation stage that shows if validation passed or failed Gitlab ci pipeline has a validation stage that verifies that all web assembly files are present Gitlab ci pipeline has a validation stage that uses opa inspect to validate web assembly structure COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","1","173007125","Create ic-ism sci controls opa policies","opened","rprice314","rprice314","Sprint Ready|aspect::catalog","","2025-09-04T15:13:22.010Z","2025-09-22T13:38:41.036Z","","1","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/1","ISSUE TITLE: Create ic-ism sci controls opa policies STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T15:13:22.010Z LABELS: Sprint Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to create a rego policy that covers ic-ism sci controls so that paxium business rules can validate and enforce security markings that include sci controls  Acceptance Criteria  Rego policy is in place that validates and enforces sci controls Unit tests are in place that validate that sci controls are being validated and enforced properly COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","2","173007245","Create ic-ism comparted access opa policy","opened","rprice314","rprice314","Ready|aspect::catalog","","2025-09-04T15:15:01.283Z","2025-09-12T15:26:24.674Z","","2","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/2","ISSUE TITLE: Create ic-ism comparted access opa policy STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T15:15:01.283Z LABELS: Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to create a rego policy that covers ic-ism compartmented access policies so that paxium business rules can validate and enforce security markings that include sci controls  Acceptance Criteria  Rego policy is in place that validates and enforces compartmented access programs access Unit tests are in place that validate that compartmented access programs access are being validated and enforced properly COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","3","173007394","Create atomic energy markings ic-ism policy","opened","rprice314","rprice314","Sprint Ready|aspect::catalog","","2025-09-04T15:17:23.730Z","2025-09-22T13:38:49.654Z","","1","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/3","ISSUE TITLE: Create atomic energy markings ic-ism policy STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T15:17:23.730Z LABELS: Sprint Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to create a rego policy that covers ic-ism atomic energy markings controls so that paxium business rules can validate and enforce security markings that include atomic energy markings  Acceptance Criteria  Rego policy is in place that validates and enforces atomic energy markings unit tests are in place that validate that atomic energy markings are being validated and enforced properly COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","4","173007496","Create rego policy for ic-ism dissemination controls","opened","rprice314","rprice314","Sprint Ready|aspect::catalog","","2025-09-04T15:19:43.358Z","2025-09-22T13:38:57.069Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/4","ISSUE TITLE: Create rego policy for ic-ism dissemination controls STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T15:19:43.358Z LABELS: Sprint Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to create a rego policy that covers ic-ism dissemination controls so that paxium business rules can validate and enforce security markings that include dissemination controls markings  Acceptance Criteria  Rego policy is in place that validates and enforces dissemination control markings unit tests are in place that validate that dissemination controls markings are being validated and enforced properly COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","5","173007777","Establish policy hierarchy","opened","rprice314","rprice314","Ready|aspect::catalog","","2025-09-04T15:27:04.259Z","2025-09-12T15:36:01.733Z","","5","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/5","ISSUE TITLE: Establish policy hierarchy STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T15:27:04.259Z LABELS: Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to implement a policy hierarchy process so that Paxium can enforce business rules at different organizational levels.   Acceptance Criteria  Policies can be created at the system, business unit, domain, group, and team level Policies at team level can override policies at higher levels Policies at group level can override policies at higher level Policies at domain level can override policies at higher level Policies at business unit level can override policies at higher level Polciies at system level filter down to lower levels and are enforced when not overridden COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","6","173008905","Create openmetadata admin policy","opened","rprice314","rprice314","Ready|aspect::catalog","","2025-09-04T15:53:30.684Z","2025-09-12T15:36:29.489Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/6","ISSUE TITLE: Create openmetadata admin policy STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T15:53:30.684Z LABELS: Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to create a rego policy for OpenMetadata admins so that OpenMetadata's internal security can be replaced with OPA  Acceptance Criteria  Rego policy contains the same access controls as the current OpenMetadata admin role Unit tests are in place to validate that the rego policy is enforcing admin roles properly COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","7","173008968","Create openmetadata data steward policy","opened","rprice314","rprice314","Ready|aspect::catalog","","2025-09-04T15:55:14.705Z","2025-09-12T15:36:41.765Z","","1","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/7","ISSUE TITLE: Create openmetadata data steward policy STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T15:55:14.705Z LABELS: Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to create a rego policy for OpenMetadata data stewards so that OpenMetadata's internal security can be replaced with OPA  Acceptance Criteria  Rego policy contains the same access controls as the current OpenMetadata data steward role Unit tests are in place to validate that the rego policy is enforcing data steward roles properly COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","8","173009034","Create policy for openmetadata general users","opened","rprice314","rprice314","Ready|aspect::catalog","","2025-09-04T15:56:53.312Z","2025-09-12T15:36:46.216Z","","1","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/8","ISSUE TITLE: Create policy for openmetadata general users STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T15:56:53.312Z LABELS: Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to create a rego policy for OpenMetadata general users so that OpenMetadata's internal security can be replaced with OPA  Acceptance Criteria  Rego policy contains the same access controls as the current OpenMetadata general user role Unit tests are in place to validate that the rego policy is enforcing general users roles properly COMMENTS: None"
"atlas-datascience/lion/project-lion/paxium-policies","74119475","9","173009187","Implement database structures for user role and policy management","opened","rprice314","rprice314","In Progress|Sprint Ready|aspect::catalog","","2025-09-04T16:00:55.403Z","2025-09-22T18:00:58.757Z","","3","false","https://gitlab.com/atlas-datascience/lion/project-lion/paxium-policies/-/issues/9","ISSUE TITLE: Implement database structures for user role and policy management STATE: opened AUTHOR: rprice314 CREATED: 2025-09-04T16:00:55.403Z LABELS: In Progress, Sprint Ready, aspect::catalog ASSIGNEES: rprice314 DESCRIPTION: As an engineer I need to implement a database structure to manage user role and group associations so that paxium can implement user access controls  Acceptance Criteria  Database structure is in place that associates an user to a role Database structure is in place that associates an user to an organizational level Database structure is in place that associayes an user to a policy COMMENTS: None"
